date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,month,month_label,wipt
2015-01-04,Quarter1,sweing,Sunday,7,0.8,25.9,1227.0,7020,60,0.0,0,0,56,0.85,1,January,0.06333549643088904
2015-01-04,Quarter1,finishing,Sunday,7,0.8,2.9,1039.0,960,0,0.0,0,0,8,0.668,1,January,0.053575600259571705
2015-01-05,Quarter1,sweing,Monday,7,0.8,25.9,1255.0,6780,50,0.0,0,0,56,0.801,1,January,0.06478909798831928
2015-01-05,Quarter1,finishing,Monday,7,0.8,3.94,1039.0,960,0,0.0,0,0,8,0.677,1,January,0.053575600259571705
2015-01-06,Quarter1,sweing,Tuesday,7,0.8,25.9,1035.0,10170,38,0.0,0,0,56,0.8,1,January,0.05336794289422453
2015-01-06,Quarter1,finishing,Tuesday,7,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.616,1,January,0.053575600259571705
2015-01-07,Quarter1,finishing,Wednesday,7,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.805,1,January,0.053575600259571705
2015-01-07,Quarter1,sweing,Wednesday,7,0.8,25.9,1066.0,10170,50,0.0,0,0,56,0.8,1,January,0.05497728747566515
2015-01-08,Quarter2,sweing,Thursday,7,0.8,25.9,1050.0,10170,60,0.0,0,0,56,0.85,1,January,0.05414665801427644
2015-01-08,Quarter2,finishing,Thursday,7,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.681,1,January,0.053575600259571705
2015-01-10,Quarter2,sweing,Saturday,7,0.8,25.9,970.0,10170,60,0.0,0,0,56,0.85,1,January,0.0499935107073329
2015-01-10,Quarter2,finishing,Saturday,7,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.67,1,January,0.053575600259571705
2015-01-11,Quarter2,sweing,Sunday,7,0.8,25.9,1012.0,10170,45,0.0,0,0,56,0.85,1,January,0.052173913043478265
2015-01-11,Quarter2,finishing,Sunday,7,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.59,1,January,0.053575600259571705
2015-01-12,Quarter2,sweing,Monday,7,0.8,25.9,1031.0,10170,60,0.0,0,0,56,0.85,1,January,0.05316028552887735
2015-01-12,Quarter2,finishing,Monday,7,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.648,1,January,0.053575600259571705
2015-01-13,Quarter2,sweing,Tuesday,7,0.8,25.9,1126.0,10170,60,0.0,0,0,56,0.85,1,January,0.05809214795587281
2015-01-13,Quarter2,finishing,Tuesday,7,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.67,1,January,0.053575600259571705
2015-01-14,Quarter2,sweing,Wednesday,7,0.8,25.9,1150.0,10170,70,0.0,0,0,56,0.9,1,January,0.05933809214795587
2015-01-14,Quarter2,finishing,Wednesday,7,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.838,1,January,0.053575600259571705
2015-01-15,Quarter3,sweing,Thursday,7,0.8,25.9,1281.0,10170,60,0.0,0,0,56,0.85,1,January,0.06613887086307593
2015-01-15,Quarter3,finishing,Thursday,7,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.689,1,January,0.053575600259571705
2015-01-17,Quarter3,sweing,Saturday,7,0.8,25.9,1396.0,10170,50,0.0,0,0,56,0.8,1,January,0.07210902011680727
2015-01-17,Quarter3,finishing,Saturday,7,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.662,1,January,0.053575600259571705
2015-01-18,Quarter3,sweing,Sunday,7,0.8,48.84,624.0,10170,50,0.0,0,0,56,0.8,1,January,0.03203114860480208
2015-01-18,Quarter3,finishing,Sunday,7,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.692,1,January,0.053575600259571705
2015-01-19,Quarter3,sweing,Monday,7,0.8,48.84,1040.0,10260,30,0.0,0,0,57,0.576,1,January,0.053627514600908505
2015-01-20,Quarter3,sweing,Tuesday,7,0.35,22.94,1450.0,10080,30,0.0,0,0,56,0.4,1,January,0.07491239454899416
2015-01-21,Quarter3,sweing,Wednesday,7,0.5,22.52,1720.0,10080,23,0.0,0,0,56,0.5,1,January,0.08892926670992862
2015-01-22,Quarter4,finishing,Thursday,7,0.6,3.94,1039.0,6000,0,0.0,0,0,10,0.958,1,January,0.053575600259571705
2015-01-22,Quarter4,sweing,Thursday,7,0.6,22.52,1859.0,10260,23,0.0,0,0,57,0.6,1,January,0.09614536015574303
2015-01-24,Quarter4,finishing,Saturday,7,0.65,3.94,1039.0,2160,0,0.0,0,0,12,0.871,1,January,0.053575600259571705
2015-01-24,Quarter4,sweing,Saturday,7,0.65,22.52,1295.0,10170,26,0.0,0,0,56,0.65,1,January,0.06686567164179105
2015-01-25,Quarter4,finishing,Sunday,7,0.65,3.94,1039.0,2520,0,0.0,0,0,14,0.749,1,January,0.053575600259571705
2015-01-25,Quarter4,sweing,Sunday,7,0.7,22.52,360.0,10170,40,0.0,0,0,56,0.701,1,January,0.018325762491888383
2015-01-26,Quarter4,finishing,Monday,7,0.65,3.94,1039.0,1440,0,0.0,0,0,8,0.646,1,January,0.053575600259571705
2015-01-27,Quarter4,finishing,Tuesday,7,0.5,4.15,1039.0,960,0,0.0,0,0,8,0.804,1,January,0.053575600259571705
2015-01-28,Quarter4,finishing,Wednesday,7,0.6,3.94,1039.0,960,0,0.0,0,0,8,0.406,1,January,0.053575600259571705
2015-01-28,Quarter4,sweing,Wednesday,7,0.6,23.54,958.0,6600,0,0.0,0,0,55,0.285,1,January,0.04937053861129137
2015-01-29,Quarter5,sweing,Thursday,7,0.65,23.54,830.0,6600,0,0.0,0,0,55,0.488,1,January,0.0427255029201817
2015-01-31,Quarter5,finishing,Saturday,7,0.7,3.94,1039.0,1200,0,0.0,0,0,10,0.972,1,January,0.053575600259571705
2015-01-31,Quarter5,sweing,Saturday,7,0.7,23.54,1109.0,6720,0,0.0,0,0,56,0.389,1,January,0.057209604153147305
2015-02-01,Quarter1,finishing,Sunday,7,0.7,3.94,1039.0,2160,0,0.0,0,0,18,0.892,2,February,0.053575600259571705
2015-02-01,Quarter1,sweing,Sunday,7,0.7,24.26,1400.0,6720,0,0.0,0,0,56,0.412,2,February,0.07231667748215445
2015-02-02,Quarter1,sweing,Monday,7,0.7,24.26,2698.0,6720,0,0.0,0,0,56,0.295,2,February,0.13970149253731343
2015-02-03,Quarter1,sweing,Tuesday,7,0.7,24.26,1639.0,6720,0,0.0,0,0,56,0.542,2,February,0.08472420506164828
2015-02-04,Quarter1,finishing,Wednesday,7,0.7,3.94,1039.0,960,0,0.0,0,0,8,0.78,2,February,0.053575600259571705
2015-02-04,Quarter1,sweing,Wednesday,7,0.7,24.26,1471.0,6960,0,0.0,0,0,58,0.701,2,February,0.07600259571706684
2015-02-05,Quarter1,finishing,Thursday,7,0.7,3.94,1039.0,1200,0,0.0,0,0,10,0.847,2,February,0.053575600259571705
2015-02-05,Quarter1,sweing,Thursday,7,0.07,24.26,1608.0,6960,0,0.0,0,0,58,0.523,2,February,0.08311486048020766
2015-02-07,Quarter1,finishing,Saturday,7,0.7,3.94,1039.0,1200,0,0.0,0,0,10,0.716,2,February,0.053575600259571705
2015-02-07,Quarter1,sweing,Saturday,7,0.7,24.26,658.0,6960,0,270.0,45,0,58,0.662,2,February,0.033796236210253086
2015-02-08,Quarter2,finishing,Sunday,7,0.7,4.15,1039.0,1440,0,0.0,0,0,12,0.929,2,February,0.053575600259571705
2015-02-08,Quarter2,sweing,Sunday,7,0.7,24.26,148.0,6960,0,0.0,0,0,58,0.356,2,February,0.007319922128487995
2015-02-09,Quarter2,sweing,Monday,7,0.35,30.1,842.0,6960,0,0.0,0,1,58,0.35,2,February,0.043348475016223235
2015-02-10,Quarter2,sweing,Tuesday,7,0.5,30.1,1025.0,6960,23,0.0,0,1,58,0.501,2,February,0.052848799480856586
2015-02-11,Quarter2,sweing,Wednesday,7,0.6,30.1,829.0,3360,23,0.0,0,1,58,0.6,2,February,0.04267358857884491
2015-02-12,Quarter2,sweing,Thursday,7,0.65,30.1,909.0,7080,0,0.0,0,1,59,0.536,2,February,0.04682673588578845
2015-02-14,Quarter2,finishing,Saturday,7,0.7,4.15,1039.0,1800,0,0.0,0,0,15,0.929,2,February,0.053575600259571705
2015-02-14,Quarter2,sweing,Saturday,7,0.7,30.1,957.0,7200,0,0.0,0,1,60,0.602,2,February,0.04931862426995458
2015-02-15,Quarter3,sweing,Sunday,7,0.7,30.1,881.0,7080,0,0.0,0,1,59,0.701,2,February,0.04537313432835821
2015-02-16,Quarter3,sweing,Monday,7,0.7,30.1,784.0,600,30,0.0,0,1,59,0.7,2,February,0.040337443218689165
2015-02-16,Quarter3,finishing,Monday,7,0.7,4.15,1039.0,1800,0,0.0,0,0,15,0.258,2,February,0.053575600259571705
2015-02-17,Quarter3,finishing,Tuesday,7,0.7,5.13,1039.0,1200,0,0.0,0,0,10,0.914,2,February,0.053575600259571705
2015-02-17,Quarter3,sweing,Tuesday,7,0.7,30.1,562.0,840,30,0.0,0,1,59,0.701,2,February,0.028812459441920832
2015-02-18,Quarter3,sweing,Wednesday,7,0.75,30.1,553.0,2280,45,0.0,0,1,59,0.751,2,February,0.028345230369889684
2015-02-18,Quarter3,finishing,Wednesday,7,0.7,5.13,1039.0,960,0,0.0,0,0,8,0.672,2,February,0.053575600259571705
2015-02-19,Quarter3,sweing,Thursday,7,0.75,30.1,444.0,0,0,5.0,20,1,59,0.611,2,February,0.022686567164179106
2015-02-22,Quarter4,sweing,Sunday,7,0.75,30.1,627.0,6960,0,3.5,20,1,58,0.394,2,February,0.03218689162881246
2015-02-22,Quarter4,finishing,Sunday,7,0.7,5.13,1039.0,960,0,0.0,0,0,8,0.284,2,February,0.053575600259571705
2015-02-23,Quarter4,sweing,Monday,7,0.75,30.1,709.0,6960,45,0.0,0,1,58,0.751,2,February,0.03644386761842959
2015-02-23,Quarter4,finishing,Monday,7,0.7,5.13,1039.0,960,0,0.0,0,0,8,0.356,2,February,0.053575600259571705
2015-02-24,Quarter4,sweing,Tuesday,7,0.75,30.1,739.0,5640,45,0.0,0,1,59,0.751,2,February,0.03800129785853342
2015-02-25,Quarter4,sweing,Wednesday,7,0.8,30.1,786.0,7080,50,0.0,0,2,59,0.8,2,February,0.04044127190136275
2015-02-25,Quarter4,finishing,Wednesday,7,0.75,4.6,1039.0,960,0,0.0,0,0,8,0.677,2,February,0.053575600259571705
2015-02-26,Quarter4,sweing,Thursday,7,0.8,30.1,694.0,4080,50,0.0,0,1,59,0.801,2,February,0.03566515249837768
2015-02-28,Quarter4,sweing,Saturday,7,0.8,30.1,644.0,840,38,0.0,0,1,59,0.8,2,February,0.033069435431537966
2015-03-01,Quarter1,sweing,Sunday,7,0.8,30.1,934.0,6960,0,3.5,15,0,58,0.58,3,March,0.04812459441920831
2015-03-01,Quarter1,finishing,Sunday,7,0.8,4.6,1039.0,3360,0,0.0,0,0,8,0.35,3,March,0.053575600259571705
2015-03-02,Quarter1,sweing,Monday,7,0.8,30.1,616.0,7080,0,0.0,0,0,59,0.8,3,March,0.03161583387410772
2015-03-02,Quarter1,finishing,Monday,7,0.8,4.6,1039.0,3360,0,0.0,0,0,8,0.342,3,March,0.053575600259571705
2015-03-03,Quarter1,finishing,Tuesday,7,0.8,4.6,1039.0,4200,0,0.0,0,0,10,1.0,3,March,0.053575600259571705
2015-03-03,Quarter1,sweing,Tuesday,7,0.8,30.1,29.0,7080,50,0.0,0,0,59,0.8,3,March,0.0011421155094094742
2015-03-04,Quarter1,sweing,Wednesday,7,0.8,30.1,874.0,3960,50,0.0,0,0,59,0.8,3,March,0.04500973393900065
2015-03-04,Quarter1,finishing,Wednesday,7,0.8,4.6,1039.0,8400,0,0.0,0,0,20,0.685,3,March,0.053575600259571705
2015-03-05,Quarter1,sweing,Thursday,7,0.8,30.1,834.0,1200,0,4.0,40,0,59,0.366,3,March,0.042933160285528876
2015-03-07,Quarter1,finishing,Saturday,7,0.8,4.6,1039.0,6000,0,0.0,0,0,25,0.825,3,March,0.053575600259571705
2015-03-09,Quarter2,sweing,Monday,7,0.5,30.48,1161.0,6600,0,0.0,0,1,55,0.501,3,March,0.05990914990266061
2015-03-10,Quarter2,sweing,Tuesday,7,0.6,30.48,1017.0,6840,25,0.0,0,1,57,0.63,3,March,0.05243348475016223
2015-03-10,Quarter2,finishing,Tuesday,7,0.5,3.9,1039.0,960,0,0.0,0,0,8,0.561,3,March,0.053575600259571705
2015-03-11,Quarter2,sweing,Wednesday,7,0.65,30.48,935.0,6840,26,0.0,0,1,57,0.651,3,March,0.0481765087605451
2015-03-11,Quarter2,finishing,Wednesday,7,0.65,3.9,1039.0,960,0,0.0,0,0,8,0.626,3,March,0.053575600259571705
2015-01-01,Quarter1,sweing,Thursday,8,0.8,26.16,1108.0,7080,98,0.0,0,0,59,0.941,1,January,0.05715768981181051
2015-01-01,Quarter1,finishing,Thursday,8,0.75,2.9,1039.0,960,0,0.0,0,0,8,0.677,1,January,0.053575600259571705
2015-01-03,Quarter1,sweing,Saturday,8,0.8,26.16,1261.0,7080,50,0.0,0,0,59,0.8,1,January,0.06510058403634005
2015-01-03,Quarter1,finishing,Saturday,8,0.8,2.9,1039.0,960,0,0.0,0,0,8,0.628,1,January,0.053575600259571705
2015-01-04,Quarter1,sweing,Sunday,8,0.8,25.9,1039.0,6780,45,0.0,0,0,56,0.85,1,January,0.053575600259571705
2015-01-04,Quarter1,finishing,Sunday,8,0.8,2.9,1039.0,960,0,0.0,0,0,8,0.683,1,January,0.053575600259571705
2015-01-05,Quarter1,sweing,Monday,8,0.8,25.9,1047.0,6780,38,0.0,0,0,56,0.801,1,January,0.053990914990266065
2015-01-05,Quarter1,finishing,Monday,8,0.8,2.9,1039.0,960,0,0.0,0,0,8,0.665,1,January,0.053575600259571705
2015-01-06,Quarter1,sweing,Tuesday,8,0.8,25.9,1083.0,10170,38,0.0,0,0,56,0.8,1,January,0.055859831278390656
2015-01-06,Quarter1,finishing,Tuesday,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.681,1,January,0.053575600259571705
2015-01-07,Quarter1,sweing,Wednesday,8,0.8,25.9,1135.0,10170,60,0.0,0,0,56,0.85,1,January,0.05855937702790396
2015-01-07,Quarter1,finishing,Wednesday,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.681,1,January,0.053575600259571705
2015-01-08,Quarter2,sweing,Thursday,8,0.8,25.9,1026.0,10170,60,0.0,0,0,56,0.85,1,January,0.052900713822193385
2015-01-08,Quarter2,finishing,Thursday,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.736,1,January,0.053575600259571705
2015-01-10,Quarter2,sweing,Saturday,8,0.8,25.9,1158.0,10170,60,0.0,0,0,56,0.85,1,January,0.05975340687865023
2015-01-10,Quarter2,finishing,Saturday,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.629,1,January,0.053575600259571705
2015-01-11,Quarter2,sweing,Sunday,8,0.8,25.9,1209.0,10170,60,0.0,0,0,56,0.85,1,January,0.062401038286826735
2015-01-11,Quarter2,finishing,Sunday,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.654,1,January,0.053575600259571705
2015-01-12,Quarter2,sweing,Monday,8,0.8,25.9,1233.0,10170,60,0.0,0,0,56,0.85,1,January,0.0636469824789098
2015-01-12,Quarter2,finishing,Monday,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.725,1,January,0.053575600259571705
2015-01-13,Quarter2,sweing,Tuesday,8,0.8,25.9,1211.0,10260,60,0.0,0,0,57,0.85,1,January,0.06250486696950032
2015-01-13,Quarter2,finishing,Tuesday,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.681,1,January,0.053575600259571705
2015-01-14,Quarter2,sweing,Wednesday,8,0.8,25.9,1218.0,10170,60,0.0,0,0,56,0.85,1,January,0.06286826735885788
2015-01-14,Quarter2,finishing,Wednesday,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.667,1,January,0.053575600259571705
2015-01-15,Quarter3,sweing,Thursday,8,0.8,25.9,1177.0,8970,60,0.0,0,0,56,0.85,1,January,0.06073977936404932
2015-01-15,Quarter3,finishing,Thursday,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.607,1,January,0.053575600259571705
2015-01-17,Quarter3,sweing,Saturday,8,0.8,25.9,1292.0,10170,50,0.0,0,0,56,0.8,1,January,0.06670992861778066
2015-01-17,Quarter3,finishing,Saturday,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.676,1,January,0.053575600259571705
2015-01-18,Quarter3,sweing,Sunday,8,0.8,25.9,1288.0,10170,38,0.0,0,0,56,0.8,1,January,0.06650227125243349
2015-01-18,Quarter3,finishing,Sunday,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.64,1,January,0.053575600259571705
2015-01-19,Quarter3,sweing,Monday,8,0.8,25.9,1380.0,3630,50,0.0,0,0,56,0.8,1,January,0.07127839065541856
2015-01-19,Quarter3,finishing,Monday,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.684,1,January,0.053575600259571705
2015-01-20,Quarter3,sweing,Tuesday,8,0.8,25.9,1434.0,10170,50,0.0,0,0,56,0.8,1,January,0.07408176508760546
2015-01-20,Quarter3,finishing,Tuesday,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.64,1,January,0.053575600259571705
2015-01-21,Quarter3,sweing,Wednesday,8,0.8,25.9,562.0,7470,38,0.0,0,0,56,0.8,1,January,0.028812459441920832
2015-01-21,Quarter3,finishing,Wednesday,8,0.8,2.9,1039.0,2400,0,0.0,0,0,8,0.595,1,January,0.053575600259571705
2015-01-22,Quarter4,sweing,Thursday,8,0.8,40.99,980.0,10770,30,0.0,0,0,56,0.556,1,January,0.05051265412070084
2015-01-22,Quarter4,finishing,Thursday,8,0.8,2.9,1039.0,4800,0,0.0,0,0,8,0.398,1,January,0.053575600259571705
2015-01-24,Quarter4,finishing,Saturday,8,0.8,2.9,1039.0,1620,0,0.0,0,0,9,0.911,1,January,0.053575600259571705
2015-01-24,Quarter4,sweing,Saturday,8,0.35,15.09,1448.0,9360,23,0.0,0,0,52,0.35,1,January,0.07480856586632058
2015-01-25,Quarter4,sweing,Sunday,8,0.5,15.09,1557.0,720,23,0.0,0,0,52,0.5,1,January,0.08046722907203115
2015-01-25,Quarter4,finishing,Sunday,8,0.8,2.9,1039.0,720,0,0.0,0,0,4,0.33,1,January,0.053575600259571705
2015-01-26,Quarter4,sweing,Monday,8,0.6,15.09,1519.0,360,23,0.0,0,0,52,0.6,1,January,0.07849448410123297
2015-01-27,Quarter4,finishing,Tuesday,8,0.65,3.94,1039.0,960,0,0.0,0,0,8,0.845,1,January,0.053575600259571705
2015-01-27,Quarter4,sweing,Tuesday,8,0.65,15.09,976.0,240,23,0.0,0,0,52,0.65,1,January,0.050304996755353666
2015-01-28,Quarter4,finishing,Wednesday,8,0.65,4.15,1039.0,960,0,0.0,0,0,8,0.553,1,January,0.053575600259571705
2015-01-28,Quarter4,sweing,Wednesday,8,0.7,38.09,336.0,6240,0,0.0,0,0,52,0.468,1,January,0.017079818299805323
2015-01-29,Quarter5,finishing,Thursday,8,0.65,4.15,1039.0,960,0,0.0,0,0,8,0.878,1,January,0.053575600259571705
2015-01-31,Quarter5,finishing,Saturday,8,0.65,3.94,1039.0,960,0,0.0,0,0,8,0.972,1,January,0.053575600259571705
2015-01-31,Quarter5,sweing,Saturday,8,0.5,23.54,1144.0,6480,0,0.0,0,0,54,0.287,1,January,0.05902660609993511
2015-02-01,Quarter1,finishing,Sunday,8,0.65,4.15,1039.0,960,0,0.0,0,0,8,1.012,2,February,0.053575600259571705
2015-02-01,Quarter1,sweing,Sunday,8,0.6,24.26,1196.0,6600,0,0.0,0,0,55,0.467,2,February,0.061726151849448414
2015-02-02,Quarter1,finishing,Monday,8,0.65,4.15,1039.0,960,0,0.0,0,0,8,0.562,2,February,0.053575600259571705
2015-02-02,Quarter1,sweing,Monday,8,0.65,24.26,1435.0,6600,0,0.0,0,0,55,0.261,2,February,0.07413367942894225
2015-02-03,Quarter1,finishing,Tuesday,8,0.7,4.15,1039.0,960,0,0.0,0,0,8,0.977,2,February,0.053575600259571705
2015-02-03,Quarter1,sweing,Tuesday,8,0.7,24.26,1363.0,6660,0,0.0,0,0,56,0.586,2,February,0.07039584685269305
2015-02-04,Quarter1,finishing,Wednesday,8,0.7,4.15,1039.0,3000,0,0.0,0,0,25,0.916,2,February,0.053575600259571705
2015-02-04,Quarter1,sweing,Wednesday,8,0.7,29.12,1248.0,6840,0,0.0,0,0,57,0.7,2,February,0.06442569759896172
2015-02-05,Quarter1,sweing,Thursday,8,0.7,24.26,1167.0,6840,0,0.0,0,0,57,0.497,2,February,0.060220635950681375
2015-02-07,Quarter1,sweing,Saturday,8,0.7,24.26,652.0,6840,0,300.0,37,0,57,0.365,2,February,0.03348475016223232
2015-02-08,Quarter2,finishing,Sunday,8,0.7,4.15,1039.0,1800,0,0.0,0,0,15,0.841,2,February,0.053575600259571705
2015-02-08,Quarter2,sweing,Sunday,8,0.7,24.26,154.0,6840,0,0.0,0,0,57,0.353,2,February,0.00763140817650876
2015-02-09,Quarter2,finishing,Monday,8,0.35,4.15,1039.0,1800,0,0.0,0,0,15,0.707,2,February,0.053575600259571705
2015-02-09,Quarter2,sweing,Monday,8,0.35,30.1,901.0,6960,0,0.0,0,1,58,0.35,2,February,0.0464114211550941
2015-02-10,Quarter2,finishing,Tuesday,8,0.35,4.15,1039.0,960,0,0.0,0,0,8,0.704,2,February,0.053575600259571705
2015-02-10,Quarter2,sweing,Tuesday,8,0.5,30.1,1061.0,6960,30,0.0,0,1,58,0.394,2,February,0.054717715768981184
2015-02-11,Quarter2,finishing,Wednesday,8,0.35,4.15,1039.0,1440,0,0.0,0,0,12,0.994,2,February,0.053575600259571705
2015-02-11,Quarter2,sweing,Wednesday,8,0.6,30.1,1069.0,4560,30,0.0,0,1,58,0.714,2,February,0.05513303049967554
2015-02-12,Quarter2,finishing,Thursday,8,0.35,4.15,1039.0,1440,0,0.0,0,0,12,0.755,2,February,0.053575600259571705
2015-02-12,Quarter2,sweing,Thursday,8,0.65,30.1,1193.0,7080,0,0.0,0,1,59,0.463,2,February,0.06157040882543803
2015-02-14,Quarter2,finishing,Saturday,8,0.7,4.15,1039.0,960,0,0.0,0,0,8,0.726,2,February,0.053575600259571705
2015-02-14,Quarter2,sweing,Saturday,8,0.7,30.1,824.0,5160,0,0.0,0,1,60,0.7,2,February,0.04241401687216093
2015-02-15,Quarter3,sweing,Sunday,8,0.7,30.1,507.0,5880,40,2.0,10,1,59,0.701,2,February,0.025957170668397145
2015-02-15,Quarter3,finishing,Sunday,8,0.7,4.15,1039.0,960,0,0.0,0,0,8,0.605,2,February,0.053575600259571705
2015-02-16,Quarter3,sweing,Monday,8,0.7,30.1,7.0,7080,27,2.0,10,2,59,0.622,2,February,0.0
2015-02-17,Quarter3,sweing,Tuesday,8,0.6,29.4,179.0,0,23,5.0,30,2,58,0.601,2,February,0.008929266709928618
2015-02-18,Quarter3,finishing,Wednesday,8,0.7,5.13,1039.0,960,0,0.0,0,0,8,0.58,2,February,0.053575600259571705
2015-02-18,Quarter3,sweing,Wednesday,8,0.65,29.4,962.0,4560,0,4.5,30,2,57,0.251,2,February,0.049578195976638546
2015-02-19,Quarter3,sweing,Thursday,8,0.7,29.4,1116.0,6240,0,0.0,0,2,57,0.7,2,February,0.05757300454250487
2015-02-19,Quarter3,finishing,Thursday,8,0.7,5.13,1039.0,1920,0,0.0,0,0,8,0.672,2,February,0.053575600259571705
2015-02-22,Quarter4,sweing,Sunday,8,0.7,29.4,1146.0,6840,40,0.0,0,2,57,0.701,2,February,0.059130434782608696
2015-02-23,Quarter4,finishing,Monday,8,0.7,5.13,1039.0,960,0,0.0,0,0,8,0.93,2,February,0.053575600259571705
2015-02-23,Quarter4,sweing,Monday,8,0.7,29.4,1094.0,6840,40,0.0,0,2,57,0.701,2,February,0.05643088903309539
2015-02-24,Quarter4,finishing,Tuesday,8,0.7,4.6,1039.0,960,0,0.0,0,0,8,0.791,2,February,0.053575600259571705
2015-02-24,Quarter4,sweing,Tuesday,8,0.7,29.4,1079.0,4560,40,0.0,0,2,58,0.701,2,February,0.05565217391304348
2015-02-25,Quarter4,sweing,Wednesday,8,0.7,29.4,847.0,6960,30,0.0,0,1,58,0.7,2,February,0.043608046722907204
2015-02-25,Quarter4,finishing,Wednesday,8,0.7,4.6,1039.0,960,0,0.0,0,0,8,0.659,2,February,0.053575600259571705
2015-02-26,Quarter4,sweing,Thursday,8,0.75,29.4,916.0,6960,56,0.0,0,2,58,0.75,2,February,0.04719013627514601
2015-02-26,Quarter4,finishing,Thursday,8,0.75,4.6,1039.0,3360,0,0.0,0,0,8,0.377,2,February,0.053575600259571705
2015-02-28,Quarter4,sweing,Saturday,8,0.75,29.4,792.0,4560,56,0.0,0,2,58,0.75,2,February,0.04075275794938352
2015-02-28,Quarter4,finishing,Saturday,8,0.75,4.6,1039.0,3360,0,0.0,0,0,8,0.377,2,February,0.053575600259571705
2015-03-01,Quarter1,finishing,Sunday,8,0.75,4.6,1039.0,3360,0,0.0,0,0,8,0.814,3,March,0.053575600259571705
2015-03-01,Quarter1,sweing,Sunday,8,0.75,29.4,622.0,6240,56,0.0,0,0,57,0.751,3,March,0.03192731992212849
2015-03-02,Quarter1,finishing,Monday,8,0.75,4.6,1039.0,3360,0,0.0,0,0,8,0.773,3,March,0.053575600259571705
2015-03-02,Quarter1,sweing,Monday,8,0.75,29.4,551.0,6840,45,0.0,0,0,57,0.75,3,March,0.028241401687216092
2015-03-03,Quarter1,sweing,Tuesday,8,0.75,29.4,534.0,6840,56,0.0,0,0,57,0.75,3,March,0.027358857884490592
2015-03-03,Quarter1,finishing,Tuesday,8,0.75,4.6,1039.0,3360,0,0.0,0,0,8,0.703,3,March,0.053575600259571705
2015-03-04,Quarter1,finishing,Wednesday,8,0.8,4.6,1039.0,960,0,0.0,0,0,8,0.93,3,March,0.053575600259571705
2015-03-04,Quarter1,sweing,Wednesday,8,0.8,29.4,30.0,6840,0,0.0,0,0,57,0.433,3,March,0.0011940298507462687
2015-03-05,Quarter1,finishing,Thursday,8,0.8,4.6,1039.0,2640,0,0.0,0,0,22,0.981,3,March,0.053575600259571705
2015-03-07,Quarter1,finishing,Saturday,8,0.8,4.6,1039.0,3600,0,0.0,0,0,15,0.591,3,March,0.053575600259571705
2015-03-08,Quarter2,sweing,Sunday,8,0.6,30.48,869.0,6720,0,0.0,0,1,56,0.601,3,March,0.044750162232316676
2015-03-08,Quarter2,finishing,Sunday,8,0.6,3.9,1039.0,960,0,0.0,0,0,8,0.451,3,March,0.053575600259571705
2015-03-09,Quarter2,sweing,Monday,8,0.65,30.48,953.0,6720,26,0.0,0,1,56,0.65,3,March,0.0491109669046074
2015-03-09,Quarter2,finishing,Monday,8,0.65,3.9,1039.0,0,960,0.0,0,0,8,0.264,3,March,0.053575600259571705
2015-03-10,Quarter2,sweing,Tuesday,8,0.7,30.48,923.0,6840,30,0.0,0,1,57,0.701,3,March,0.04755353666450357
2015-03-10,Quarter2,finishing,Tuesday,8,0.65,3.9,1039.0,960,0,0.0,0,0,8,0.561,3,March,0.053575600259571705
2015-03-11,Quarter2,sweing,Wednesday,8,0.7,30.48,914.0,6840,30,0.0,0,1,57,0.701,3,March,0.04708630759247242
2015-03-11,Quarter2,finishing,Wednesday,8,0.7,3.9,1039.0,960,0,0.0,0,0,8,0.626,3,March,0.053575600259571705
2015-01-01,Quarter1,sweing,Thursday,9,0.7,28.08,872.0,6900,44,0.0,0,0,58,0.721,1,January,0.04490590525632706
